gene,cosine_similarity
Cmah,0.10880539
Gm6642,0.108795606
Pemt,0.10875997
Gm7173,0.108692035
Fbxl18,0.10866259
Kcp,0.108614564
Leap2,0.108608976
C2cd4b,0.10856358
X1190002F15Rik,0.108560055
Irf4,0.108527236
Snora52,0.10847215
Syna,0.10842088
E130006D01Rik,0.10839798
Tmprss7,0.10837909
Fitm2,0.10833751
Zmynd10,0.10829466
Casp8,0.10827862
Wdr52,0.108268544
Sgcz,0.10818668
Cdc42ep5,0.10818497
Htra2,0.10810214
Gpr171,0.108022615
Rbm38,0.108021505
Adora3,0.10800984
D030018L15Rik,0.10800724
Pyroxd1,0.10800525
Gpr65,0.10798145
X1700018L02Rik,0.10797237
Xdh,0.10789692
Oplah,0.107859574
X4933432I09Rik,0.10781894
Sp110,0.107811004
Mirlet7c.2,0.1077832
Agr3,0.10775228
Glt28d2,0.107742414
Kcnq3,0.10773205
Ltf,0.10772019
Olfr114,0.10765096
X1700084E18Rik,0.107638255
E130317F20Rik,0.107624486
Prss8,0.10759369
X2900056M20Rik,0.107584745
Hspb2,0.107570544
Fkbp11,0.10747254
Acss3,0.10746597
X6530411M01Rik,0.10741228
Hrct1,0.107391104
Ube2d2b,0.10735098
Gm6878,0.10732517
Fgf21,0.10730016
Dct,0.10729961
Catsperd,0.107266314
Akr1b3,0.10720361
X1700066J24Rik,0.10718271
Gm15713,0.10718126
Gm5136,0.10714016
X8430431K14Rik,0.10713689
Ptprv,0.10710712
Dhrs2,0.10709533
Gm10863,0.10706748
Actn3,0.10705468
Fam221a,0.10704711
Gm10406,0.10700535
Tirap,0.10694894
Pstpip2,0.106935546
Prrg4,0.10691615
Npb,0.10691039
Mall,0.10690647
Kcnj15,0.106890395
F5,0.10686185
Pcdhga4,0.10681521
Vrk2,0.1068018
Zfp174,0.10677701
Dnaaf1,0.10671227
Arl11,0.10666545
Musk,0.10664913
Pkd1l3,0.106637
Ccdc89,0.10661617
Vmn2r1,0.10658123
Hcn4,0.10657053
Plaur,0.10654038
Selenbp2,0.10651541
Adam21,0.106487416
Snord42b,0.106445275
Gm10400,0.1064011
Rorc,0.1063367
Dyrk2,0.10631909
Anxa9,0.10630082
Rin3,0.10628787
Emx2os,0.10627406
Scel,0.10624577
St8sia6,0.10612798
Cybb,0.10609774
S1pr4,0.10608922
Spag6,0.10608545
Mir143hg,0.10602375
Cgn,0.10597594
Folr2,0.105966136
Farp2,0.10593267
X4931428F04Rik,0.105865374
X9130017N09Rik,0.10582346
Cml3,0.10581869
Cdhr3,0.10580559
Tmem116,0.10580168
Gm16548,0.10575064
Ccdc125,0.105690435
Slc22a3,0.105674006
Epcam,0.10559741
Xkr6,0.10558881
Fcna,0.10558391
Gm12522,0.105582565
Rasl2.9,0.105529614
Gm6297,0.10544267
Chek1,0.1054139
Snord68,0.105381474
Pear1,0.10521195
Extl1,0.10520025
Ankrd54,0.1051971
Adat3,0.105126396
Cdnf,0.105102144
Nsun3,0.105099685
Spint1,0.10506696
Kif18a,0.105045214
Npnt,0.105042696
Nudt1,0.10497993
Fhad1,0.10495842
Mcm2,0.104945354
Hyls1,0.10491575
Col28a1,0.104842365
Aspg,0.104808085
X1700097N02Rik,0.104801275
Apol9a,0.10479664
Ccl25,0.10473153
Upk1a,0.10470587
Lilrb4,0.10465406
Efcc1,0.10461368
Agk,0.1046021
X3100003L05Rik,0.10457345
Slc9a7,0.10455006
Efcab7,0.10450179
Vstm5,0.104466505
Dusp2,0.1044357
Crygn,0.10442916
Lhb,0.104417674
Gm3086,0.10441275
Hnrnpa1,0.10440351
Rwdd3,0.10439691
Mir9.2,0.10432102
Tmem220,0.10430746
Lilrb3,0.1043054
Uba1y,0.10430074
Fgd5,0.10427821
Rnf223,0.1042692
Slc2a4,0.104260296
Morn5,0.104249984
Pde3a,0.104192376
Rax,0.10418342
Itprip,0.10411854
Gm10560,0.10411118
Shroom4,0.10410955
Pnldc1,0.10405747
Hist3h2bb.ps,0.10405695
C4bp.ps1,0.10405163
Mgmt,0.10398728
Sytl4,0.10396057
Glycam1,0.10385304
Ccl4,0.10384515
Nxph3,0.10379026
Zfp619,0.10366034
Pdzk1ip1,0.10362993
Clec4a2,0.10362115
Itgae,0.10361402
Des,0.10361299
Rpl3l,0.10356876
Hs6st3,0.10353756
Snx20,0.10353753
Mansc4,0.10348238
Gm20257,0.10346652
Psg16,0.103462726
Barhl1,0.103398636
Fbxo27,0.10339807
Crxos1,0.10339429
Shcbp1,0.1033344
Rnf125,0.10333225
Slc7a7,0.10307397
Fam181a,0.10307329
F420014N23Rik,0.103064775
Slc44a3,0.10305336
Parp10,0.10301742
X4931423N10Rik,0.10289295
D330045A20Rik,0.1028685
Klk8,0.10275761
Sp100,0.10272981
Adamtsl2,0.102683865
Zfp541,0.10267106
Slc9a2,0.10265527
Trim56,0.10262917
Srms,0.102599174
X1700011I03Rik,0.10254621
Clic3,0.10252398
Grifin,0.102517374
X1700010K23Rik,0.10246729
Ovol1,0.102379516
Eqtn,0.102329396
Acsm4,0.10232632
Kif15,0.10232526
Echdc3,0.102305144
Calr3,0.10226861
Vsig10,0.10223271
C130046K22Rik,0.102209374
Gm9199,0.10220658
A330076C08Rik,0.102172524
Itgb3,0.1020976
Alx1,0.102076516
Ccdc103,0.10199679
Ggn,0.10197537
X1110019D14Rik,0.101968795
Chtf18,0.1019305
Slco2a1,0.1019264
Tmprss6,0.10192639
Vmn1r206,0.10187313
Cabp5,0.101865485
Slc36a2,0.101773165
Strc,0.101770885
Foxq1,0.101768225
X4930579G18Rik,0.101694666
Gm19466,0.101594366
Il3ra,0.10155755
Kif20a,0.10153177
Ltk,0.10150166
Ccdc65,0.10147157
Tbx4,0.10143125
Nsl1,0.10142164
Adamts12,0.101416975
X2700054A10Rik,0.10134826
Acot6,0.10130505
Prox1,0.10124977
Cacng8,0.10124223
Hist1h2af,0.10124223
Gpr35,0.10113369
Col13a1,0.1011269
Slc24a6,0.101088025
Smco1,0.101075254
Gm4432,0.10106943
Ror2,0.10106322
Fam161a,0.10104724
Eaf2,0.10102554
Prima1,0.10097056
Cml5,0.10091352
Cntnap5b,0.10089691
Aadat,0.100844026
Dennd1c,0.10082227
Cd59b,0.10081473
Cd160,0.10080425
Uncx,0.10079461
Xlr4a,0.100755066
Chst13,0.10074813
Lepr,0.10074023
Slc19a3,0.100685365
Tspan11,0.10067518
Ormdl2,0.100596145
Adamtsl5,0.1005294
Aurkb,0.100497246
Selp,0.10049276
Ushbp1,0.10046582
Hmmr,0.10043332
X2810032G03Rik,0.1004329
Nat1,0.100414194
X6430710C18Rik,0.10038167
Adamtsl3,0.1003458
Oas1b,0.10028669
AU015228,0.10027234
Mpp4,0.100258976
Igsf5,0.10015225
Cyb5d1,0.10008054
D730005E14Rik,0.10004343
Tmem74b,0.1000034
Bspry,0.0999686
Ppp1r1c,0.099965096
A730056A06Rik,0.09995675
Glrp1,0.09988101
Snora7a,0.099862024
Enpp6,0.09982312
Wdr62,0.099761166
Gdap10,0.09970638
Vil1,0.09969225
Hsd17b13,0.099689566
Fzd10,0.09966772
BC100451,0.0996118
Thnsl2,0.09960553
Spdl1,0.099540204
Drd5,0.09945196
Gm216,0.099445105
X2810408A11Rik,0.099387676
Dnahc2,0.09935706
Ckap2,0.09908606
Il1b,0.09903348
Igsf6,0.09893057
Nphs1,0.09891772
Fgf5,0.09890572
X1500017E21Rik,0.0988884
Dnase1l2,0.098830014
Gm16617,0.09880737
Wdr86,0.098722845
Lpo,0.0986387
Gucy2e,0.098612644
Snord99,0.09858806
Bik,0.098576516
Slfn9,0.09847077
Rad51ap2,0.09843713
Cdh7,0.09843713
Guca2a,0.09842959
Lyz1,0.09840803
X4930524L23Rik,0.09838319
X2810433D01Rik,0.098374434
X4933432G23Rik,0.098327495
Hist1h3h,0.09828964
Steap4,0.09826456
Ch25h,0.09822078
Nhej1,0.09821913
Pkhd1l1,0.09820974
Dbil5,0.0981856
Il1r1,0.098161526
Gm5083,0.09812678
X1700110I01Rik,0.09801367
Hist1h2bb,0.09796718
Snai1,0.097958446
X2010109A12Rik,0.097925656
Fam183b,0.09788351
Rxfp1,0.097872205
Zfp958,0.097869724
Slitrk6,0.09781508
Mfap5,0.09781246
X5430416O09Rik,0.09779012
Aaed1,0.09771124
D930028M14Rik,0.09769273
Rftn1,0.09757517
Agtr2,0.09747036
C630031E19Rik,0.09744874
Prom2,0.09743377
X9330188P03Rik,0.097430795
Mfi2,0.09739374
Tubd1,0.0973912
AA387883,0.09737781
A330093E20Rik,0.09737693
Iqcg,0.097335234
Snord65,0.097330585
Hcst,0.0973151
Gm16982,0.09721479
Snord111,0.09720085
X1110008F13Rik,0.097189166
Ndc80,0.09711003
Agr2,0.09708756
Ip6k3,0.09697238
Grb7,0.09696181
Napsa,0.09694767
Rab38,0.096927136
X4933413J09Rik,0.09687406
BC055324,0.09683235
Olfr1308,0.09679444
AF357355,0.09676479
Psd4,0.09672471
Spag17,0.09667568
Spns3,0.09652301
Gm10584,0.096392184
AW495222,0.096382186
Zfp874a,0.09636584
X2810403D21Rik,0.09626278
Depdc7,0.09619549
X1700110C19Rik,0.096182436
Gm14169,0.09615332
Sapcd2,0.096153036
Gm10516,0.09601369
Pcdhgb6,0.09600615
X1810034E14Rik,0.095983505
Kremen2,0.09593505
Gsg2,0.09586953
Myl1,0.095824316
Dscc1,0.09575717
Lat,0.09575671
Pkhd1,0.09573479
Svopl,0.09572353
Bub1b,0.09567628
Syne3,0.09566717
X3632454L22Rik,0.09562159
Atg9b,0.095586926
Cd4,0.09558221
X4930419G24Rik,0.09558221
Jph2,0.09558221
C030029H02Rik,0.09558221
X2010308F09Rik,0.09558221
Ccdc121,0.09558221
A1bg,0.09558221
Tmem138,0.09556471
Gm10677,0.09555122
Catsper2,0.09550542
Exd1,0.095447466
Insl6,0.09540186
Gpr30,0.095364854
Tigd3,0.09533603
I830077J02Rik,0.0953187
Chrna5,0.09530665
Spta1,0.09529813
Zfp109,0.0952921
Gm19345,0.09528286
Gm11762,0.095242634
X3300002I08Rik,0.09520221
Mbnl3,0.0951366
Iqgap2,0.095061615
Pilra,0.095023505
Ccdc105,0.09502128
Tmem202,0.0950159
Hist2h2ab,0.0949771
X1700007G11Rik,0.09493778
Zfp69,0.09493453
X0610040B10Rik,0.094928615
X9530027J09Rik,0.09492507
Apex1,0.094889
Reep4,0.09488499
Ccdc159,0.094846405
Slc35d2,0.09484185
Tssk2,0.09482542
Mks1,0.09479421
Esrrb,0.09474574
Cnga4,0.09473434
Pkp2,0.09473139
Zfp382,0.09472619
Zkscan14,0.094680205
Gm20597,0.094639435
X2900055J20Rik,0.09463528
Hormad2,0.09462377
Ptprcap,0.094596684
Gata5,0.094516926
Adap2,0.09447936
Cyp2t4,0.09443844
Tox2,0.09443568
Pole2,0.09440996
Fam71f2,0.09435283
Kcnj14,0.0943338
Usp18,0.09421373
Ccdc81,0.09419149
Col6a4,0.094128504
Irf6,0.09407961
Olfr1134,0.094026215
Nutm1,0.093995765
Smco2,0.093995765
Pabpc6,0.09376195
Ninj2,0.09373948
E2f2,0.09369672
Apoa2,0.09366751
Igf2as,0.09365536
Olfr732,0.093650155
Adprhl1,0.093650155
Aqp7,0.093650155
Ano5,0.093650155
Tnfrsf17,0.093650155
Ahsg,0.093650155
Hist1h3f,0.09364233
Upp1,0.093636446
Nanos2,0.09361957
Gm6994,0.09361698
X4930599N23Rik,0.09347926
Glra3,0.093474954
Efhb,0.093474954
Il5ra,0.093474954
Dram1,0.093474954
A4galt,0.093429014
D7Ertd443e,0.093417704
Kcnq1,0.09341583
X9130011E15Rik,0.09333764
Tubb2a.ps2,0.093288355
Ccdc116,0.09323433
Tmem79,0.09321807
Sebox,0.09321554
Galnt6,0.09319617
Gm10536,0.09316786
Gbp5,0.09316194
Reg3g,0.09315699
Lyzl4,0.09315649
Gm10408,0.093087934
Klk6,0.093081504
Ccdc108,0.0930488
Elf4,0.09304617
Sned1,0.09301761
Tssk6,0.09297757
Irs2,0.092964835
Fgf23,0.092927344
Zfp341,0.09286315
Gm12360,0.09281395
Gm4013,0.09275733
Pde11a,0.09271889
Dpys,0.09266117
Bfsp1,0.09262327
X9930014A18Rik,0.09261208
Pvrl4,0.09259511
Gpr97,0.09258675
Pla2g3,0.092465
Zfp296,0.09245496
Foxl2,0.09243821
Kctd21,0.09237802
Tlr12,0.09236278
Cwh43,0.09233867
Espl1,0.09226187
Xylt1,0.09220346
Rgs14,0.09218001
Ccdc69,0.0921772
DQ267102,0.09214862
Nr4a3,0.09209107
Tmem8c,0.092081316
X2410057H14Rik,0.09207943
Ap1s3,0.09203903
D130040H23Rik,0.091991514
Gm973,0.09196944
Knstrn,0.09193729
Gmfg,0.09193238
Zfp473,0.09192927
Il1a,0.0918981
Eno1,0.091849595
Npff,0.09178023
X4930524B15Rik,0.0917701
Zmynd12,0.09159225
Tuft1,0.09156574
Clca2,0.09152216
Gm410,0.09150471
X4933439C10Rik,0.0914755
D630041G03Rik,0.09143509
Rrm2,0.09137468
Gm10731,0.091344364
Grin2d,0.09132092
Snora68,0.09128882
Vgll3,0.091258466
Fhl4,0.09124939
Ankef1,0.091220334
Ggt6,0.09120659
Chia,0.091200516
H2.DMb1,0.09116463
Arhgap30,0.09114905
Zfp54,0.09112632
Gpr81,0.09106085
Wfdc18,0.091045745
Nfam1,0.09103122
Ankar,0.09101384
X2210416O15Rik,0.09097625
Paox,0.09097147
Kif4,0.09094418
Syt15,0.0909376
Dok7,0.09092246
Gm10791,0.09091381
Nos2,0.090882495
Gm4787,0.09086518
Spata5l1,0.09085412
Prdm11,0.09085
Cd14,0.0908175
Pkd2l1,0.09081392
Wdr93,0.09075542
X2310042E22Rik,0.090676926
Gm4461,0.090676926
Uprt,0.09064871
C86695,0.090590626
Cyp2e1,0.090590626
Snord2,0.090590626
Pcdhb8,0.09057571
Smc1b,0.090546206
Phox2a,0.090419404
Gm12942,0.090351306
Ccnb1,0.09031743
Slc2a9,0.09022144
Clec9a,0.09013512
Tusc5,0.090100706
Rilp,0.09007688
X6430584L05Rik,0.08997206
Gm14092,0.0899643
Mlph,0.08992488
Klf5,0.08990973
Pask,0.08985957
BC053749,0.08980795
Fas,0.08974895
Snora64,0.08955096
Tspan10,0.08940191
Tctn1,0.089397594
Susd1,0.08939076
Pfkfb1,0.089383565
Lrp2bp,0.089375556
Gm11974,0.08936202
Nmrk2,0.08930357
Nrp,0.08929309
Cmklr1,0.08925232
D16Ertd519e,0.08923223
AY074887,0.089188755
Chrna7,0.089106016
Fut4,0.088989824
X4921530L18Rik,0.08898676
Zfp108,0.08897284
Ror1,0.08892974
Igj,0.08889718
Gm1631,0.0888749
Gm16197,0.0888409
Ccno,0.08876061
Glt1d1,0.088756144
Zic5,0.08874826
X6430531B16Rik,0.08874394
Lox,0.088719346
Nxnl2,0.088716134
Ggt1,0.088646226
X4930503B20Rik,0.08845408
Gm10334,0.08845408
Prss3,0.08845408
X5830444B04Rik,0.08845408
Mir124a.2,0.08845408
Fn3krp,0.08845408
Mmrn1,0.08845408
Pde6a,0.08845408
Osm,0.08845408
X1700093K21Rik,0.088280246
Tmem30b,0.088280246
Kif14,0.0882763
Lrrc29,0.08825734
Btk,0.08819723
Csf3r,0.08819369
Cd70,0.08813863
Ap1m2,0.08808769
Myo1a,0.08807224
Snora21,0.08804239
S1pr5,0.08803163
Rbm11,0.08799712
Gm4975,0.08796556
Zfp36l3,0.08796556
X2310034O05Rik,0.08796556
Tmprss11d,0.08796556
Ghrh,0.08796556
X1110006O24Rik,0.08794689
Spdya,0.08792798
Mtap7d3,0.08790314
Naalad2,0.08786486
Nron,0.08785562
Amh,0.08781028
Sp6,0.08779926
Mmp13,0.08779926
Gm16532,0.08779426
Lrrc34,0.08754602
Aldh3b2,0.08754593
Gm10190,0.087539256
X4931406H21Rik,0.087539256
B830017H08Rik,0.08751794
Taf1c,0.08750567
F7,0.08750567
Prl4a1,0.08750567
Gm13315,0.08750567
Apoc3,0.08750567
Vwce,0.08738492
Mogat1,0.087366
Obp2a,0.08731591
B130006D01Rik,0.08727526
Gm16432,0.08721297
X2310068J16Rik,0.08719076
Gsdma,0.0871418
Gm13157,0.087080166
Tmem74,0.08704163
Kcne2,0.08704163
X4930444F02Rik,0.08704163
B3gnt7,0.08704163
Mmel1,0.08704163
Mettl21c,0.08704163
Gm15545,0.08704163
Snord73a,0.08704163
Adam1b,0.08704163
X4930405P13Rik,0.08704163
Mypn,0.08704054
Unc13d,0.08703853
Dnahc9,0.08703428
Enpp3,0.08701116
Ccl28,0.086992644
Olfr1250,0.08698
X9430083A17Rik,0.08698
Foxr2,0.08694558
Ccdc85c,0.08693491
X2900005J15Rik,0.08693388
Pik3r5,0.086874634
Rgs22,0.08684379
Prkcg,0.08675786
Gm15328,0.0867497
Aox4,0.08674155
Olfr1427,0.08669197
X1700001L05Rik,0.08669197
Pcdhb2,0.08669197
Layn,0.08669197
Hist1h2bn,0.08668112
Got1l1,0.086679414
Atp8b3,0.086656086
Snord4a,0.08663276
Kctd16,0.08659739
Slc10a1,0.086583756
Helz2,0.08657867
Snora44,0.08656543
Adra2b,0.08651362
Ntsr1,0.086371414
Cyb5rl,0.08631541
C530005A16Rik,0.08631055
Tmem54,0.08620152
Gm8363,0.086197086
Scarna10,0.08617492
Kif19a,0.08612676
Fam166b,0.08611539
Plbd1,0.08602098
Lrg1,0.08589104
Tdh,0.08589104
Prss50,0.08589104
Gm11351,0.085882485
Cd300lf,0.085882485
M1ap,0.085882485
Tbx1,0.08574693
Olfr749,0.08561281
Tekt4,0.085572205
Ccl8,0.085564956
Sacs,0.08556342
Epm2a,0.08535461
Cdc45,0.08534658
Vmn2r84,0.085335344
Plekha7,0.085324556
Mab21l2,0.08531188
Nnmt,0.08531105
Ncf1,0.085291736
Pole,0.085265145
Slc4a1,0.08517813
Nlrp5,0.08516597
Ctu1,0.08516597
Gm14484,0.08516597
Cenph,0.08516597
Aoc3,0.085102245
Frk,0.08508123
Slc16a8,0.085081086
X1700091H14Rik,0.085027255
Ces1d,0.085011184
Gpr52,0.084914476
Vmn2r87,0.084886834
Ttc34,0.08484932
Vwc2l,0.08482276
Gpr160,0.084778994
Eda2r,0.08476512
Samd11,0.08454418
Spp2,0.084513925
Sgca,0.08440592
Stil,0.08436369
Scarna13,0.08432249
Mup8,0.08430219
Hist1h1b,0.08426063
Zbtb42,0.084227
Cldn20,0.08421695
Lrrc8c,0.08416201
X4930423M02Rik,0.084143445
Guca1a,0.084143445
C730002L08Rik,0.08407837
X4933412O06Rik,0.0840173
X4930427A07Rik,0.084010616
Mctp2,0.083997145
Scn10a,0.08398974
Tifab,0.08395821
Ocel1,0.08392164
Fcgr4,0.08390785
Ccr9,0.08386925
Slc26a7,0.083798274
Pla2g4c,0.08379324
Myoc,0.08378594
Otop3,0.08378594
Zfp963,0.08378594
Treml2,0.08378594
Mir1928,0.08378339
D430020J02Rik,0.08378339
AU023762,0.08378339
Magix,0.08378339
X1700034H15Rik,0.08376759
Olfr113,0.083748825
Apobec1,0.083598375
Srd5a2,0.08359815
Top2a,0.08355747
Olfr1428,0.08354865
Irs4,0.083498925
Stmn1.rs1,0.08347208
Fam132b,0.083456874
Leprel1,0.08343859
Ephx3,0.083321005
Lhx1,0.08331025
Gm1123,0.08323224
Zfp750,0.083223164
Slfn8,0.08314721
Gtf3a,0.083140954
Olfr286,0.083127625
Gm10818,0.083127625
C230037L18Rik,0.083127625
Gm12238,0.083127625
AI847159,0.08306512
Prnd,0.08300693
Gm15706,0.08294195
Gm10389,0.082935564
Endog,0.08292144
Steap1,0.08290607
Fgd2,0.0828486
Ube2u,0.08274797
Adam7,0.082714945
Wfdc17,0.082654044
Olfr120,0.08262396
Cpsf4l,0.08262347
X4932413F04Rik,0.08257893
D830030K20Rik,0.08253876
Pcdha5,0.08251593
X2810408I11Rik,0.082500294
Gxylt2,0.08245951
Snord12,0.082425065
March10,0.08239138
Gnrhr,0.082372785
Catsperg1,0.082289875
X1700034G24Rik,0.082275614
C030018K13Rik,0.082247734
Procr,0.08224096
Zfp366,0.08202335
X5330413P13Rik,0.08200878
Pigl,0.08199176
Mageb16,0.08195481
Osbpl10,0.08185449
Armc3,0.08181107
Mboat1,0.08178683
Ube2c,0.0817676
Spata18,0.0816756
Tm4sf4,0.0815115
Pstpip1,0.08140474
Sftpd,0.08140474
Prss35,0.08139554
Clspn,0.0813885
X4930511M06Rik,0.08138146
Kif2c,0.08138052
Col6a3,0.08131981
Gp1ba,0.08121972
Olfr1000,0.08120635
Gsdmcl.ps,0.08120635
Abcg3,0.08120635
Lman1l,0.08120635
Mlf1ip,0.08120635
Fabp12,0.08120635
L3mbtl4,0.08120635
Ak7,0.08120635
Efna4,0.081199124
Hhipl1,0.081164494
Gpr165,0.081143916
Ppp1r36,0.08112914
Gm18853,0.08105489
Serpina1e,0.08105489
Mrap,0.08105489
X9930111J21Rik1,0.08105489
X4930593A02Rik,0.08105489
Hs3st6,0.08105489
Gpr55,0.08105489
Vmn2r44,0.08105489
Olfr798,0.08105489
Mir103.2,0.08105489
Sult5a1,0.08104424
BC037704,0.08091422
Colq,0.08090469
Kdm8,0.08090469
Gpr27,0.08090469
Mir3061,0.08090469
Ubl4b,0.08090469
Ubxn10,0.08090469
Slc47a2,0.08090469
Il20rb,0.08080371
Ptx3,0.08077664
Angptl7,0.08077659
Olfr1297,0.080756515
A930007I19Rik,0.08073806
Apoh,0.08073806
Tex14,0.08068714
Bst1,0.08068714
X4930529C04Rik,0.08068714
C920021L13Rik,0.080651775
Map3k7cl,0.08052857
Htra4,0.08045363
Eras,0.08045363
Ces1f,0.08043407
Fam89a,0.08038519
Pik3c2g,0.080368355
Hsf2bp,0.080318734
Rgsl1,0.08020301
Zscan25,0.08018932
Msc,0.080179475
Fasl,0.08011239
Map3k6,0.08008024
C5ar1,0.08007046
Ccdc155,0.0800489
X4930507D05Rik,0.08003025
Cd22,0.08003025
Zp3r,0.080023006
Acnat1,0.07995492
Il2rg,0.07994975
Ap5b1,0.07982991
Olfr1259,0.079791754
Tnfrsf10b,0.079791754
Olfr1189,0.079791754
C1qtnf1,0.07969664
Gm5065,0.079661995
Cd3e,0.07963123
Dmc1,0.0795973
Cenpn,0.07959163
Olfm4,0.079570785
Mettl8,0.079570785
Hpn,0.079570785
X9530026P05Rik,0.079570785
Myl4,0.079536125
Cysltr1,0.0794882
Abcb5,0.07946048
Rnu11,0.07945436
Naip6,0.07941155
Trip13,0.07940772
Pbld2,0.07940021
Duox1,0.07936326
Pigz,0.07934098
Dok4,0.07924636
Runx3,0.07924399
Matn1,0.07917033
Lcn3,0.07914882
Muc1,0.07905892
X9230112J17Rik,0.079043895
Creb3l4,0.07902074
Amy2a5,0.07900784
Opn1sw,0.07900221
Gm5039,0.07890185
Gm4951,0.07888925
Cd180,0.0788638
Pdzd7,0.07885056
Nlrp1c.ps,0.07882722
Zfp960,0.07876244
Gm7104,0.07874311
Gja6,0.07861669
X4930444P10Rik,0.07854265
Slc4a11,0.078528434
Oas1a,0.0785233
AI607873,0.07849226
Pigf,0.078469716
Tnnt3,0.07846431
X4930578M01Rik,0.07846431
Paqr3,0.07846431
X4930455C13Rik,0.07846431
Sh3rf2,0.07846431
Ecel1,0.07846431
B4galnt2,0.07846431
Mafa,0.07846431
Cuzd1,0.07846431
Tmem255b,0.07838328
Tmod4,0.07838063
Hist1h2ak,0.07836714
Zfp773,0.078337535
Sectm1a,0.078337535
Trpv6,0.078337535
Gm5134,0.078337535
A730017L22Rik,0.07833118
Arhgap9,0.07831773
E130008D07Rik,0.07811952
Mir3074.1,0.07811952
X1700024B18Rik,0.07811952
Hsbp1l1,0.07811952
AF366264,0.07811952
X4921501E09Rik,0.07811952
Gm15663,0.07807328
Tgfb1,0.07803212
Scml4,0.07799495
Gpr20,0.077941984
X4933400F21Rik,0.07793831
Fgfr4,0.07779573
En2,0.07775605
X1500012K07Rik,0.07774658
Krt8,0.077730656
Klf8,0.077712744
Lrrc46,0.077698916
Eif3j2,0.07768339
Snora31,0.077657476
Gab3,0.07756451
Ccl7,0.077559225
Cabs1,0.07750695
Msi1,0.07748623
D430036J16Rik,0.077431574
Bves,0.077381365
Mrps2,0.077282935
Grid2ip,0.07721533
Olfr461,0.07715546
Tmem102,0.077062756
Zmynd15,0.07705296
Slc9b2,0.07698619
Rho,0.07694286
Pgam2,0.07693888
Upb1,0.076932505
Ldhal6b,0.076923035
Fam194a,0.076882005
X4930579K19Rik,0.076851785
X1700055N04Rik,0.076851785
X4930578C19Rik,0.076851785
Mir344.2,0.076851785
Ifitm7,0.07683899
Schip1,0.07680686
B230217O12Rik,0.07677616
Trim29,0.07677516
Mcm10,0.0766734
Ptgfr,0.07657702
Tram2,0.07653077
Pyhin1,0.07647717
Gm15760,0.076459795
Kdm4d,0.07634939
Trim43c,0.076341465
Adam39,0.07624088
Kcnk5,0.07619392
Dclk3,0.07616264
Rxfp2,0.076094955
H2.Oa,0.076094955
Rhoh,0.076094955
Snord42a,0.076094955
Tead4,0.076094955
Vill,0.076094955
Gm4890,0.076094955
Gcgr,0.076094955
Snord87,0.076094955
Zfp935,0.07600855
Rnf43,0.07596131
Prl,0.07583849
Spo11,0.07582352
Acpp,0.07582352
C1ql3,0.07582352
Ccdc68,0.07581958
Pgpep1l,0.075734735
Gpr64,0.0755593
Slc27a5,0.07555879
Mb21d1,0.0754716
Fancd2os,0.07542217
X1700034F02Rik,0.07542217
Myom3,0.07534387
Fbxl8,0.07513749
Adgb,0.07510074
Gpr111,0.07504157
Fam47e,0.07498938
Rsc1a1,0.07485777
Tc2n,0.074780785
Saa2,0.07478049
Spata4,0.07478049
Snord90,0.07478049
Tmsb15b2,0.07478049
Il4i1,0.07478049
BC049635,0.07475599
St8sia2,0.07467981
Cndp1,0.0746692
Cftr,0.0746644
Gt.ROSA.26Sor,0.07463822
Thyn1,0.074553184
Gm16998,0.07442652
A330035P11Rik,0.07439314
Bsx,0.07432262
Fam135b,0.07432262
X9430021M05Rik,0.07432262
Glis3,0.07432262
H2.T3,0.07432262
Acad10,0.07432262
Myct1,0.07427685
Cdrt4,0.07422623
Htr6,0.07416602
H2afy3,0.07415511
Cryba1,0.074153006
Fam186b,0.074125424
F630028O10Rik,0.07408285
X4833417C18Rik,0.07405249
Hc,0.074035764
Snora78,0.07394491
Ncmap,0.073938735
Gusb,0.07392524
Gm14288,0.07391576
Olfr856.ps1,0.07386928
Pex11c,0.07382738
Slc22a30,0.073754326
Alg1,0.07372496
Glb1l2,0.0737046
Gpr139,0.0737046
Gm19395,0.0737046
Nkpd1,0.073697925
Pi15,0.07365949
Oit3,0.07365604
Pnlip,0.07362792
X4930447A16Rik,0.07362792
Plin4,0.07362792
Asb14,0.07362792
Nhlrc3,0.07360887
Mup5,0.073569246
BC026585,0.073533595
Xlr3a,0.07353039
X9530052E02Rik,0.073509455
Slc5a7,0.07346968
Car14,0.07345743
Unc5cl,0.07344766
Slc17a1,0.07341063
Apobec2,0.07341063
Gm4598,0.07341063
Wfdc3,0.07341063
X1500002O10Rik,0.07341063
Mmp20,0.07341063
Ribc2,0.07341063
Snord17,0.07341063
S100a3,0.07341063
X4930505A04Rik,0.07333884
Gnmt,0.0733144
Arntl2,0.07321632
X1700034P13Rik,0.0732157
Olfr111,0.0732157
Mir344b,0.0732157
X1700006F04Rik,0.0732157
Hk3,0.073182955
X4833412C05Rik,0.0731585
Zfp92,0.0731335
Kcnj5,0.07306364
Zfp953,0.07306364
X9530080O11Rik,0.072999135
Tdrd9,0.07296328
Galns,0.07291697
Gm13944,0.072913766
Slc38a8,0.07291
Col4a3,0.072909854
Snord23,0.072892524
Efcab9,0.072892524
Rnf135,0.072892524
